TRAIN_SERVICE_CODE,ORIGIN_DEPARTURE_DATE,PLANNED_ORIGIN_LOCATION_NAME,PLANNED_DEST_LOCATION_NAME,DELAY_START_STATION,DELAY_END_STATION,PFPI_MINUTES,IS_CANCELLED,INCIDENT_REASON,INCIDENT_DESCRIPTION,IS_WEATHER_RELATED,EVENT_TYPE
25476001,2024-04-04,LOOE,LISKEARD,LOOE,LOOE,57,true,TG,2L69 DRIVER LSK,0,C
25476001,2024-04-04,LISKEARD,LOOE,LISKEARD,LISKEARD,57,true,TG,2L69 DRIVER LSK,0,C
25476001,2024-04-04,LOOE,LISKEARD,LOOE,LOOE,57,true,TG,2L69 DRIVER LSK,0,C
25476001,2024-04-04,LISKEARD,LOOE,LISKEARD,LISKEARD,57,true,TG,2L69 DRIVER LSK,0,C
25476001,2024-04-04,LOOE,LISKEARD,LOOE,LOOE,57,true,TG,2L69 DRIVER LSK,0,C
25397003,2024-04-04,PENZANCE,LONDON PADDINGTON,PENZANCE,PENZANCE,3,false,TK,1A73 DOORS PNZ,0,M
25397003,2024-04-04,PENZANCE,LONDON PADDINGTON,TRURO,TRURO,4,false,VG,1A84 POLICE TRU,0,M
25397003,2024-04-04,PENZANCE,LONDON PADDINGTON,LISKEARD,LISKEARD,3,false,RQ,1A84 PAX ASSIST LSK,0,M
25479001,2024-04-04,ST ERTH,ST IVES,ST ERTH,ST ERTH,57,true,TG,2C09 DRIVER EXD,0,C
25479001,2024-04-04,ST IVES,ST ERTH,ST IVES,ST IVES,57,true,TG,2C09 DRIVER EXD,0,C
25479001,2024-04-04,ST ERTH,ST IVES,ST ERTH,ST ERTH,3,false,IR,LEL BROKEN RAIL UP,0,M
25479001,2024-04-04,ST ERTH,ST IVES,ST ERTH,ST IVES,3,false,IR,LEL BROKEN RAIL UP,0,M
25478001,2024-04-04,TRURO,FALMOUTH DOCKS,TRURO,TRURO,3,false,TG,2F65 DRIVER TRU,0,M
25478001,2024-04-04,TRURO,FALMOUTH DOCKS,TRURO,TRURO,57,true,TH,2F66 GUARD TRU,0,C
25478001,2024-04-04,TRURO,FALMOUTH DOCKS,TRURO,TRURO,3,false,OC,2T75 SIGNALLER PNWTHRJ,0,M
25478001,2024-04-04,TRURO,FALMOUTH DOCKS,TRURO,TRURO,3,false,OC,2T75 SIGNALLER PNWTHRJ,0,M
25478001,2024-04-04,TRURO,FALMOUTH DOCKS,TRURO,TRURO,57,true,TG,2F79 DRIVER TRU,0,C
25478001,2024-04-04,TRURO,FALMOUTH DOCKS,TRURO,TRURO,3,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-04,TRURO,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,3,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-04,TRURO,FALMOUTH DOCKS,TRURO,TRURO,7,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-04,TRURO,FALMOUTH DOCKS,TRURO,TRURO,7,false,TG,1C89 DRIVER EXD,0,M
25477001,2024-04-04,NEWQUAY,PAR,NEWQUAY,GOONBARROW JN,3,false,ZU,2N03 3 LOST NQY GNBARWJ,0,M
25474001,2024-04-04,PENZANCE,PLYMOUTH,SALTASH,PLYMOUTH,4,false,M8,2U14 WINDSCREEN LEAK LARATMD,0,M
25474001,2024-04-04,PENZANCE,PLYMOUTH,PENZANCE,PENZANCE,57,true,TG,2C04 DRIVER PLY,0,C
25474001,2024-04-04,PENZANCE,PLYMOUTH,SALTASH,PLYMOUTH,3,false,IJ,SLO MAI TPWS FLR,0,M
25474001,2024-04-04,PENZANCE,PLYMOUTH,ST GERMANS,SALTASH,3,false,IJ,SLO MAI TPWS FLR,0,M
25474001,2024-04-04,PENZANCE,PLYMOUTH,PAR,LISKEARD,9,false,ID,TRU PAR LC FLR,0,M
25474001,2024-04-04,PENZANCE,PLYMOUTH,TRURO,PAR,3,false,ID,TRU PAR LC FLR,0,M
25474001,2024-04-04,PENZANCE,PLYMOUTH,PAR,LOSTWITHIEL,7,false,ID,TRU PAR LC FLR,0,M
25474001,2024-04-04,PENZANCE,PLYMOUTH,SALTASH,SALTASH,5,false,TG,1C89 DRIVER EXD,0,M
25478001,2024-04-04,FALMOUTH DOCKS,PAR,FALMOUTH DOCKS,TRURO,9,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-04,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,FALMOUTH DOCKS,57,true,TH,2F66 GUARD TRU,0,C
25478001,2024-04-04,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,4,false,OC,2T75 SIGNALLER PNWTHRJ,0,M
25478001,2024-04-04,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,4,false,OC,2T75 SIGNALLER PNWTHRJ,0,M
25478001,2024-04-04,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,FALMOUTH DOCKS,57,true,TG,2F79 DRIVER TRU,0,C
25478001,2024-04-04,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,4,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-04,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,3,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-04,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,3,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-04,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,4,false,IF,PYN CL3835 SIG FLR,0,M
25474001,2024-04-04,PENZANCE,CARDIFF CENTRAL,PENZANCE,PENZANCE,6,false,TG,2C00 WTG DRIVER PLY,0,M
25474001,2024-04-04,PENZANCE,CARDIFF CENTRAL,CAMBORNE,CAMBORNE,7,false,M8,2U14 LEAKING WINDSCREEN CBN,0,M
25474001,2024-04-04,PENZANCE,CARDIFF CENTRAL,SALTASH,SALTASH,3,false,MD,1C86 TRAIN FAULT TAU TVP,0,M
95998501,2024-04-04,ST BLAZEY L I P,PAR,ST BLAZEY L I P,ST BLAZEY L I P,0,true,OU,PAD ECS WESTERN 04/04/2024,0,C
95998501,2024-04-04,PAR,WESTBURY,PAR,PAR,0,true,FL,3S12 CAPE PAR,0,C
25479001,2024-04-04,PENZANCE,PENZANCE,PENZANCE,PENZANCE,0,false,OU,PAD ECS WESTERN 04/04/2024,0,M
25397003,2024-04-04,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE T.& R.S.M.D.,0,false,OU,PAD ECS WESTERN 04/04/2024,0,M
25478001,2024-04-04,TRURO,TRURO,TRURO,TRURO,0,false,TG,2F65 DRIVER TRU,0,M
25477001,2024-04-04,PAR,PAR CHAPEL SIDING,PAR,PAR,0,true,OU,PAD ECS WESTERN 09/04/2024,0,C
25474001,2024-04-04,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE T.& R.S.M.D.,0,true,OU,PAD ECS WESTERN 04/04/2024,0,C
22185002,2024-04-04,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,true,OU,PAD ECS WESTERN 04/04/2024,0,C
59406341,2024-04-04,ST BLAZEY SS,PARKANDILLACK,ST BLAZEY SS,ST BLAZEY SS,95,true,FL,6B00 CAPE STBLZYY,0,C
25397003,2024-04-05,LONDON PADDINGTON,PENZANCE,LISKEARD,LOSTWITHIEL,6,false,TG,2C09 DRIVER BRI,0,M
25397003,2024-04-05,LONDON PADDINGTON,PENZANCE,TRURO,TRURO,5,false,XO,RED OBSTRUCTION,0,M
25397003,2024-04-05,LONDON PADDINGTON,PENZANCE,TRURO,CAMBORNE,6,false,XO,RED OBSTRUCTION,0,M
25397003,2024-04-05,LONDON PADDINGTON,PENZANCE,LISKEARD,LISKEARD,3,false,VZ,1C76 DOOR FAULT LSK,0,M
25397003,2024-04-05,LONDON PADDINGTON,PENZANCE,ST GERMANS,LISKEARD,2,false,TG,1C70 DRIVER PAD,0,M
25397003,2024-04-05,LONDON PADDINGTON,PENZANCE,LISKEARD,LOSTWITHIEL,1,false,TG,1C70 DRIVER PAD,0,M
25397003,2024-04-05,LONDON PADDINGTON,PENZANCE,ST GERMANS,LISKEARD,2,false,XA,TIVICMT TRESPASS,0,M
25397003,2024-04-05,LONDON PADDINGTON,PENZANCE,LISKEARD,LOSTWITHIEL,2,false,XA,TIVICMT TRESPASS,0,M
25397003,2024-04-05,LONDON PADDINGTON,PENZANCE,PAR,TRURO,17,false,XA,RED TRESPASS,0,M
25474001,2024-04-05,CARDIFF CENTRAL,PENZANCE,TRURO,CAMBORNE,4,false,IB,NJ15 PTS FLR NRTNJN,0,M
25474001,2024-04-05,CARDIFF CENTRAL,PENZANCE,CAMBORNE,ST ERTH,3,false,IB,NJ15 PTS FLR NRTNJN,0,M
25474001,2024-04-05,PLYMOUTH,PENZANCE,TRURO,CAMBORNE,9,false,XO,RED OBSTRUCTION,0,M
25474001,2024-04-05,PLYMOUTH,PENZANCE,PAR,TRURO,15,false,XO,RED OBSTRUCTION,0,M
25474001,2024-04-05,PLYMOUTH,PENZANCE,PAR,TRURO,3,false,XP,SAU BRIDGE STRIKE,0,M
25474001,2024-04-05,PLYMOUTH,PENZANCE,TRURO,TRURO,9,false,XO,RED OBSTRUCTION,0,M
25473001,2024-04-05,GUNNISLAKE,PLYMOUTH,GUNNISLAKE,GUNNISLAKE,7,false,XO,RED OBSTRUCTION,0,M
25476001,2024-04-05,LISKEARD,LOOE,LISKEARD,LISKEARD,4,false,XO,RED OBSTRUCTION,0,M
25476001,2024-04-05,PLYMOUTH,LISKEARD,LISKEARD,LISKEARD,0,false,OU,PAD ECS WESTERN 05/04/2024,0,M
51465180,2024-04-05,ERNSETTLE MOD GBRF,KINETON MOD GBRF,ERNSETTLE MOD GBRF,ERNSETTLE MOD GBRF,0,true,FL,6M47 CAPE STBDGBF,0,C
25397003,2024-04-05,PENZANCE,LONDON PADDINGTON,PENZANCE,PENZANCE,4,false,TG,1A39 DRIVER PNZ,0,M
25397003,2024-04-05,PENZANCE,LONDON PADDINGTON,CAMBORNE,TRURO,3,false,OC,1A78 SIGNALLER TRU,0,M
25397003,2024-04-05,PENZANCE,LONDON PADDINGTON,ST ERTH,ST ERTH,5,false,RB,1A84 PASSENGER ASSIST SER,0,M
25397003,2024-04-05,PENZANCE,LONDON PADDINGTON,CAMBORNE,TRURO,26,false,XO,RED OBSTRUCTION,0,M
25397003,2024-04-05,PENZANCE,LONDON PADDINGTON,LOSTWITHIEL,LISKEARD,3,false,XO,RED OBSTRUCTION,0,M
25397003,2024-04-05,PENZANCE,LONDON PADDINGTON,PAR,LOSTWITHIEL,3,false,I6,TRU PAR BLOCK ORUN GZAC53182,0,M
25397003,2024-04-05,PENZANCE,LONDON PADDINGTON,TRURO,PAR,3,false,I6,TRU PAR BLOCK ORUN GZAC53182,0,M
25397003,2024-04-05,PENZANCE,LONDON PADDINGTON,PENZANCE,PENZANCE,3,false,TG,2C09 DRIVER BRI,0,M
25397003,2024-04-05,PENZANCE,LONDON PADDINGTON,PAR,PAR,3,false,XP,SAU BRIDGE STRIKE,0,M
25397003,2024-04-05,PENZANCE,LONDON PADDINGTON,TRURO,PAR,4,false,XP,SAU BRIDGE STRIKE,0,M
25397003,2024-04-05,PENZANCE,LONDON PADDINGTON,TRURO,PAR,4,false,XP,SAU BRIDGE STRIKE,0,M
25397003,2024-04-05,PENZANCE,LONDON PADDINGTON,PENZANCE,PENZANCE,1,false,XP,SAU BRIDGE STRIKE,0,M
25479001,2024-04-05,ST ERTH,ST IVES,ST ERTH,ST ERTH,57,true,XO,RED OBSTRUCTION,0,C
25479001,2024-04-05,ST IVES,ST ERTH,ST IVES,ST IVES,57,true,XO,RED OBSTRUCTION,0,C
25479001,2024-04-05,ST ERTH,ST IVES,ST ERTH,ST ERTH,57,true,TG,1C70 DRIVER PAD,0,C
25479001,2024-04-05,ST IVES,ST ERTH,ST IVES,ST IVES,57,true,XA,TIVICMT TRESPASS,0,C
25474001,2024-04-05,ST IVES,PENZANCE,ST ERTH,ST ERTH,3,false,IB,MAI TWY 8370A PTS FLR,0,M
25474001,2024-04-05,ST IVES,PENZANCE,ST ERTH,PENZANCE,3,false,IB,MAI TWY 8370A PTS FLR,0,M
25474001,2024-04-05,PENZANCE,EXETER ST DAVIDS,PAR,PAR,35,false,XA,TIVICMT TRESPASS,0,M
25478001,2024-04-05,TRURO,FALMOUTH DOCKS,TRURO,TRURO,57,true,TG,2F65 DRIVER TRU,0,C
25478001,2024-04-05,TRURO,FALMOUTH DOCKS,TRURO,TRURO,57,true,TG,2F65 DRIVER TRU,0,C
25478001,2024-04-05,TRURO,FALMOUTH DOCKS,TRURO,TRURO,57,true,TG,2F65 DRIVER TRU,0,C
25478001,2024-04-05,TRURO,FALMOUTH DOCKS,TRURO,TRURO,3,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-05,TRURO,FALMOUTH DOCKS,TRURO,TRURO,57,true,TG,2F65 DRIVER TRU,0,C
25478001,2024-04-05,TRURO,FALMOUTH DOCKS,TRURO,TRURO,3,false,XO,RED OBSTRUCTION,0,M
25478001,2024-04-05,TRURO,FALMOUTH DOCKS,TRURO,TRURO,2,false,XO,RED OBSTRUCTION,0,M
25478001,2024-04-05,TRURO,FALMOUTH DOCKS,TRURO,TRURO,3,false,XO,RED OBSTRUCTION,0,M
25478001,2024-04-05,TRURO,FALMOUTH DOCKS,TRURO,TRURO,3,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-05,TRURO,FALMOUTH DOCKS,TRURO,TRURO,4,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-05,TRURO,FALMOUTH DOCKS,TRURO,TRURO,6,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-05,TRURO,FALMOUTH DOCKS,TRURO,TRURO,5,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-05,TRURO,FALMOUTH DOCKS,TRURO,TRURO,3,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-05,TRURO,FALMOUTH DOCKS,TRURO,TRURO,4,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-05,TRURO,FALMOUTH DOCKS,PENRYN,PENRYN,28.5,true,IA,PYN SPAD ALARMS,0,P
25478001,2024-04-05,TRURO,FALMOUTH DOCKS,TRURO,TRURO,57,true,IA,PYN SPAD ALARMS,0,C
25478001,2024-04-05,TRURO,FALMOUTH DOCKS,TRURO,TRURO,57,true,IA,PYN SPAD ALARMS,0,C
25477001,2024-04-05,PAR,NEWQUAY,PAR,PAR,5,false,MD,1C78 ONLY 1 GU TAU,0,M
25477001,2024-04-05,PAR,NEWQUAY,PAR,PAR,13,false,IB,NJ15 PTS FLR NRTNJN,0,M
25474001,2024-04-05,PENZANCE,PLYMOUTH,CAMBORNE,TRURO,3,false,XO,RED OBSTRUCTION,0,M
25474001,2024-04-05,PENZANCE,PLYMOUTH,CAMBORNE,CAMBORNE,28,false,XA,RED TRESPASS,0,M
25474001,2024-04-05,PENZANCE,PLYMOUTH,PENZANCE,PENZANCE,5,false,IB,NJ15 PTS FLR NRTNJN,0,M
25478001,2024-04-05,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,FALMOUTH DOCKS,57,true,TG,2F65 DRIVER TRU,0,C
25478001,2024-04-05,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,FALMOUTH DOCKS,57,true,TG,2F65 DRIVER TRU,0,C
25478001,2024-04-05,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,3,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-05,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,FALMOUTH DOCKS,57,true,TG,2F65 DRIVER TRU,0,C
25478001,2024-04-05,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,FALMOUTH DOCKS,57,true,TG,2F65 DRIVER TRU,0,C
25478001,2024-04-05,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,4,false,XO,RED OBSTRUCTION,0,M
25478001,2024-04-05,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,4,false,XO,RED OBSTRUCTION,0,M
25478001,2024-04-05,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,3,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-05,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,4,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-05,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,3,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-05,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,3,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-05,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,3,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-05,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,7,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-05,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,6,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-05,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,3,false,IF,PYN CL3835 SIG FLR,0,M
25478001,2024-04-05,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,FALMOUTH DOCKS,57,true,IA,PYN SPAD ALARMS,0,C
25478001,2024-04-05,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,FALMOUTH DOCKS,57,true,IA,PYN SPAD ALARMS,0,C
25478001,2024-04-05,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,FALMOUTH DOCKS,57,true,IA,PYN SPAD ALARMS,0,C
25474001,2024-04-05,PENZANCE,CARDIFF CENTRAL,PENZANCE,PENZANCE,57,true,TG,2U10 DRIVER PNZ,0,C
25474001,2024-04-05,PENZANCE,CARDIFF CENTRAL,CAMBORNE,CAMBORNE,12,false,XO,RED OBSTRUCTION,0,M
95998501,2024-04-05,ST BLAZEY L I P,PAR,ST BLAZEY L I P,ST BLAZEY L I P,0,true,FL,3S11 CAPE STBLTMD,0,C
95998501,2024-04-05,PAR,WESTBURY,PAR,PAR,0,true,FL,3S12 CAPE PAR,0,C
25397003,2024-04-05,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE T.& R.S.M.D.,0,false,OU,PAD ECS WESTERN 05/04/2024,0,M
25397003,2024-04-05,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE T.& R.S.M.D.,0,false,OU,PAD ECS WESTERN 05/04/2024,0,M
25474001,2024-04-05,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,false,IB,NJ15 PTS FLR NRTNJN,0,M
25397003,2024-04-05,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,0,false,OU,PAD ECS WESTERN 05/04/2024,0,M
25397003,2024-04-05,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,false,OU,PAD ECS WESTERN 05/04/2024,0,M
25397003,2024-04-05,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,0,false,OU,PAD ECS WESTERN 05/04/2024,0,M
25477001,2024-04-05,PAR,PAR CHAPEL SIDING,PAR,PAR,0,true,OU,PAD ECS WESTERN 08/04/2024,0,C
25397003,2024-04-05,PENZANCE,LAIRA T.& R.S.M.D.,SALTASH,PLYMOUTH,0,false,OU,PAD ECS WESTERN 05/04/2024,0,M
25397003,2024-04-05,PENZANCE,LAIRA T.& R.S.M.D.,PAR,LOSTWITHIEL,0,false,OU,PAD ECS WESTERN 05/04/2024,0,M
25397003,2024-04-05,PENZANCE,LAIRA T.& R.S.M.D.,TRURO,PAR,0,false,OU,PAD ECS WESTERN 05/04/2024,0,M
25397003,2024-04-05,PENZANCE,LAIRA T.& R.S.M.D.,CAMBORNE,TRURO,0,false,OU,PAD ECS WESTERN 05/04/2024,0,M
25397003,2024-04-05,PENZANCE,LAIRA T.& R.S.M.D.,ST ERTH,CAMBORNE,0,false,OU,PAD ECS WESTERN 05/04/2024,0,M
25397003,2024-04-05,PENZANCE,LAIRA T.& R.S.M.D.,PENZANCE,ST ERTH,0,false,OU,PAD ECS WESTERN 05/04/2024,0,M
25397003,2024-04-05,PENZANCE,LAIRA T.& R.S.M.D.,PENZANCE,PENZANCE,0,false,TG,1C70 DRIVER PAD,0,M
25397003,2024-04-05,PENZANCE,LAIRA T.& R.S.M.D.,PENZANCE,PENZANCE,0,false,XA,TIVICMT TRESPASS,0,M
25397003,2024-04-05,PENZANCE,LAIRA T.& R.S.M.D.,LOSTWITHIEL,LISKEARD,0,false,OU,PAD ECS WESTERN 05/04/2024,0,M
25397003,2024-04-05,PENZANCE,LAIRA T.& R.S.M.D.,PENZANCE,PENZANCE,0,false,OU,PAD ECS WESTERN 05/04/2024,0,M
25397003,2024-04-05,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE T.& R.S.M.D.,0,true,OU,PAD ECS WESTERN 05/04/2024,0,C
59406441,2024-04-05,FOWEY DOCK CARNE POINT,ST BLAZEY SS,FOWEY DOCK CARNE POINT,FOWEY DOCK CARNE POINT,95,true,FL,6P25 CAPE FOWEYDK,0,C
25479001,2024-04-06,ST IVES,PENZANCE,ST IVES,ST IVES,3,false,IC,PNZ SER AJ/AK TC FLR,0,M
25479001,2024-04-06,ST IVES,PENZANCE,ST ERTH,ST ERTH,28.5,true,IC,PNZ SER AJ/AK TC FLR,0,P
25479001,2024-04-06,PENZANCE,ST IVES,ST ERTH,ST ERTH,28.5,true,IC,PNZ SER AJ/AK TC FLR,0,O
25479001,2024-04-06,ST IVES,PENZANCE,ST ERTH,ST ERTH,28.5,true,IC,PNZ SER AJ/AK TC FLR,0,P
25479001,2024-04-06,PENZANCE,ST IVES,ST ERTH,ST ERTH,28.5,true,IC,PNZ SER AJ/AK TC FLR,0,O
95998501,2024-04-06,PAR,WESTBURY,PAR,PAR,0,true,FL,3S12 CAPE PAR,0,C
25396002,2024-04-06,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,0,false,OU,PAD ECS WESTERN 06/04/2024,0,M
25396002,2024-04-06,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,false,OU,PAD ECS WESTERN 06/04/2024,0,M
59406441,2024-04-06,ST BLAZEY SS,GOONBARROW JUNCTION EWS,ST BLAZEY SS,ST BLAZEY SS,95,true,FL,6G03 CAPE STBLZYY,0,C
22180012,2024-04-07,EDINBURGH,PENZANCE,TRURO,TRURO,11,false,IC,PNZ SER AJ/AK TC FLR,0,M
22180012,2024-04-07,EDINBURGH,PENZANCE,TRURO,CAMBORNE,49,false,IC,PNZ SER AJ/AK TC FLR,0,M
22180012,2024-04-07,EDINBURGH,PENZANCE,ST ERTH,ST ERTH,25,false,IC,PNZ SER AJ/AK TC FLR,0,M
22180012,2024-04-07,EDINBURGH,PENZANCE,ST ERTH,PENZANCE,23,false,IC,PNZ SER AJ/AK TC FLR,0,M
22180012,2024-04-07,EDINBURGH,PENZANCE,ST GERMANS,LISKEARD,5,false,IC,PNZ SER AJ/AK TC FLR,0,M
22180012,2024-04-07,EDINBURGH,PENZANCE,LISKEARD,LISKEARD,5,false,IC,PNZ SER AJ/AK TC FLR,0,M
22180012,2024-04-07,EDINBURGH,PENZANCE,LOSTWITHIEL,PAR,3,false,IC,PNZ SER AJ/AK TC FLR,0,M
22180012,2024-04-07,EDINBURGH,PENZANCE,TRURO,TRURO,27,false,IC,PNZ SER AJ/AK TC FLR,0,M
22180012,2024-04-07,EDINBURGH,PENZANCE,ST ERTH,ST ERTH,9,false,IC,PNZ SER AJ/AK TC FLR,0,M
22180012,2024-04-07,EDINBURGH,PENZANCE,ST ERTH,PENZANCE,44,false,IC,PNZ SER AJ/AK TC FLR,0,M
22180012,2024-04-07,EDINBURGH,PENZANCE,PAR,TRURO,25,false,IC,PNZ SER AJ/AK TC FLR,0,M
25397003,2024-04-07,LONDON PADDINGTON,PENZANCE,PAR,TRURO,13,false,IC,PNZ SER AJ/AK TC FLR,0,M
25397003,2024-04-07,LONDON PADDINGTON,PENZANCE,CAMBORNE,CAMBORNE,29,false,IC,PNZ SER AJ/AK TC FLR,0,M
25397003,2024-04-07,LONDON PADDINGTON,PENZANCE,ST ERTH,ST ERTH,5,false,IC,PNZ SER AJ/AK TC FLR,0,M
25397003,2024-04-07,LONDON PADDINGTON,PENZANCE,ST ERTH,PENZANCE,32,false,IC,PNZ SER AJ/AK TC FLR,0,M
25397003,2024-04-07,LONDON PADDINGTON,PENZANCE,TRURO,CAMBORNE,33,false,IC,PNZ SER AJ/AK TC FLR,0,M
25397003,2024-04-07,LONDON PADDINGTON,PENZANCE,LISKEARD,LOSTWITHIEL,3,false,ZU,1U88 3 LOST LSK LOS,0,M
25397003,2024-04-07,LONDON PADDINGTON,PENZANCE,PAR,TRURO,9,false,IC,PNZ SER AJ/AK TC FLR,0,M
25397003,2024-04-07,LONDON PADDINGTON,PENZANCE,CAMBORNE,ST ERTH,11,false,IC,PNZ SER AJ/AK TC FLR,0,M
25397003,2024-04-07,LONDON PADDINGTON,PENZANCE,ST ERTH,ST ERTH,17,false,IC,PNZ SER AJ/AK TC FLR,0,M
25397003,2024-04-07,LONDON PADDINGTON,PENZANCE,ST ERTH,PENZANCE,32,false,IC,PNZ SER AJ/AK TC FLR,0,M
25397003,2024-04-07,LONDON PADDINGTON,PENZANCE,LOSTWITHIEL,PAR,3,false,IC,PNZ SER AJ/AK TC FLR,0,M
25397003,2024-04-07,LONDON PADDINGTON,PENZANCE,PAR,TRURO,6,false,IC,PNZ SER AJ/AK TC FLR,0,M
25397003,2024-04-07,LONDON PADDINGTON,PENZANCE,CAMBORNE,CAMBORNE,15,false,IC,PNZ SER AJ/AK TC FLR,0,M
25397003,2024-04-07,LONDON PADDINGTON,PENZANCE,CAMBORNE,ST ERTH,9,false,IC,PNZ SER AJ/AK TC FLR,0,M
25397003,2024-04-07,LONDON PADDINGTON,PENZANCE,ST ERTH,ST ERTH,23,false,IC,PNZ SER AJ/AK TC FLR,0,M
25397003,2024-04-07,LONDON PADDINGTON,PENZANCE,ST ERTH,PENZANCE,9,false,IC,PNZ SER AJ/AK TC FLR,0,M
25474001,2024-04-07,CARDIFF CENTRAL,PENZANCE,TRURO,CAMBORNE,5,false,IC,PNZ SER AJ/AK TC FLR,0,M
25474001,2024-04-07,CARDIFF CENTRAL,PENZANCE,CAMBORNE,ST ERTH,3,false,IC,PNZ SER AJ/AK TC FLR,0,M
25474001,2024-04-07,CARDIFF CENTRAL,PENZANCE,ST ERTH,ST ERTH,28.5,true,IC,PNZ SER AJ/AK TC FLR,0,P
25474001,2024-04-07,BRISTOL TEMPLE MEADS,PENZANCE,PAR,TRURO,3,false,I5,PAD POSSN ORUN WON 2 ITEM 7,0,M
25474001,2024-04-07,EXETER ST DAVIDS,PENZANCE,LISKEARD,LOSTWITHIEL,13,false,IC,PNZ SER AJ/AK TC FLR,0,M
25474001,2024-04-07,EXETER ST DAVIDS,PENZANCE,TRURO,TRURO,21,false,IC,PNZ SER AJ/AK TC FLR,0,M
25474001,2024-04-07,EXETER ST DAVIDS,PENZANCE,TRURO,CAMBORNE,28,false,IC,PNZ SER AJ/AK TC FLR,0,M
